name,review,contrib,humanized_timestamp,minires_images,stars.label,stars.value
eri topik gunawan,A comfortable place to hang out in the afternoon,Local Guide · 118 reviews · 15 photos,7 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90AIArOr_fU7FCi0LP4ncfxbsMbQluO1k0VrgtYNQoth00DeVvKGnCyrvG6PgcmmaYqqh55MgSwrronfsA5i86alcqzHpBMDPGLYyhhv8dDSBPI_E9ASsj4uPtEFAnBzzEyaOw0o=w600-h450-p'],4 stars,4
Ronin 999,"Good, unfortunately not too well maintained",Local Guide · 15 reviews · 209 photos,5 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90Bw-C03TLr3PKw2W4b6uHl-iFZCI_bzbOQvgfGGpwHqFjj-7or3-YidM840dXB15EgQ4nuLh_MnfVWLNsEaS-fCXKdwWJiSGsEhLlXdd2jiwJ36wStnVEBN6GnDC1t2Y_A00tXJ=w600-h450-p'],5 stars,5
Sandi Kelana,I hope that young people will be rich again when the cable car will be functional again and the other facilities will also be like the sky tower too,1 review · 3 photos,Edited 8 years ago,[no_minires_images],4 stars,4
Joyo Londo,"The Kukar repo-repo bridge provides access to the Kumala island tourist spot, the atmosphere is good, dividing the Mahakam river.",Local Guide · 3 reviews · 18 photos,Edited 5 years ago,[no_minires_images],5 stars,5
Ragil yoga pamungkas,"The right place for a holiday during the fog, the place is spacious and you can jog at the same time hahaha.",Local Guide · 14 reviews · 15 photos,5 years ago,[no_minires_images],5 stars,5
H. Panca Ramadhani . doni,"We are the first travel pioneers in Tenggarong, Kutai Kartanegara. And up to now, with tight competition... thank God, consumers still trust us to serve you.",4 reviews · 10 photos,6 years ago,[no_minires_images],5 stars,5
Badi M,"A cool place to explore together, either on foot or with various rental vehicles (bikes, scooters, hoverboards)",Local Guide · 16 reviews · 187 photos,7 years ago,[no_minires_images],4 stars,4
Svradji Hermadji,Ample parking is convenient in the afternoon,Local Guide · 7 reviews · 19 photos,9 months ago,[no_minires_images],5 stars,5
Tere,Tiring but enjoyable trip,Local Guide · 108 reviews · 367 photos,Edited 4 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90APoKriElICHxcyYK_gk4zRfQLJaJlFqC-jfFw6NDLRB-_urm5lSqEQuDLetz3RXKZG5EzM4aTBQgSt7EaK3unNonsBWYPDzXx9DDioECFN57_dIP1Sl_dt9wkYU-TfMN8UnPQT=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90C706jqBTW3EZ2eCIr_lTn0OeXg1Te4eCZkmTAx0tuBUJ1ljQ-7RxKHDtzqluGgqF4dgXPPjqtNXHhjOFaCaIznj6_I4gSZyVLfyoJS4LONy9Wq5ZZq3ceDeU_Aqv03d3NJI9DBJw=w300-h450-p']",5 stars,5
Tuyung,The new bridge was built in KUKAR to facilitate holiday access for local and foreign tourists.,Local Guide · 25 reviews · 18 photos,Edited 6 years ago,[no_minires_images],5 stars,5
Eza Daresta,"A fairly long bridge to walk across, but it's all paid off with beautiful views.",Local Guide · 157 reviews · 326 photos,7 years ago,[no_minires_images],5 stars,5
alifa chennel,"I like the atmosphere, I've been here many times
In the morning the air is fresh and the sun is warm😃😄 …",Local Guide · 18 reviews · 3 photos,7 years ago,[no_minires_images],5 stars,5
Dewina Sinaga (Kewing),"Please enjoy its beauty but don't damage it with the rubbish we bring. If you're on a picnic, don't forget to bring your rubbish...don't ruin the beauty with your laziness and stupidity.",Local Guide · 252 reviews · 181 photos,6 years ago,[no_minires_images],5 stars,5
Nidawati WP,Bicycle or electric motorbike rentals are unclear or not well managed. disappointing visitors.,83 reviews · 30 photos,5 years ago,[no_minires_images],2 stars,2
adinda banowati,The place is nice and beautiful enough for a holiday either with family or farewell to school,2 reviews,7 years ago,[no_minires_images],4 stars,4
jday Tsaqif,Visiting the Kumala Island destination is now easier and safer by just crossing the Repo Repo bridge.,"Local Guide · 130 reviews · 1,123 photos",9 years ago,[no_minires_images],4 stars,4
Septiawan Rizki,"This is my first time passing here, the concept is good. There are padlocks on the right and left in the style of young people following westerners",Local Guide · 65 reviews · 4 photos,6 years ago,[no_minires_images],5 stars,5
Less,"The coolest tourist spot in Tenggarong, plus good spots for taking photos, really recommended",Local Guide · 31 reviews · 25 photos,5 years ago,[no_minires_images],5 stars,5
Suriadi Amirdana,A good recreation area which includes recreation areas for families both on holidays and weekends,Local Guide · 7 reviews · 6 photos,7 years ago,[no_minires_images],3 stars,3
Herman Tyo “Herx” Oetomo,The bridge connects between Timbau Road and Kumala Island,Local Guide · 101 reviews · 106 photos,7 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90A4GCKloRRAuLp-EAA-C2p47c4lxCIEwyV27BlINjD7OENA6cgGJnXqhycXPiVdqbWFAvor2TVOPQmTrW1ylm22E7ioPldOfQJPnkBAUEWRh0P30rcA7Wi-jcGUfnfUaNdwIbSI=w600-h450-p'],5 stars,5
Arashi Birdss,"The bridge is great... you can see the view of the Mahakam River, the spot is also good for taking photos",Local Guide · 43 reviews · 5 photos,6 years ago,[no_minires_images],5 stars,5
dila.flawor_12,"Previously, if you wanted to go to Kumala Island, you had to take a boat. Now, you don't have to bother. Because there is a bridge for visitors to Kumala Island.",Local Guide · 25 reviews · 45 photos,5 years ago,[no_minires_images],5 stars,5
Mamiq Jemi,"Beautiful and beautiful, helpful for visitors who don't dare to cross using a chess boat or cable car (unfortunately the cable car doesn't work)",Local Guide · 11 reviews · 10 photos,8 years ago,[no_minires_images],3 stars,3
Jara Kada,"The sensation of crossing by traditional motorboat is more challenging and exciting, but with a bridge it is much more practical and safe.",Local Guide · 315 reviews · 574 photos,7 years ago,[no_minires_images],3 stars,3
dinar a,"The bridge that connects Kumala Island with Tenggarong can only be passed by pedestrians, not motorbikes or cars",Local Guide · 9 reviews · 30 photos,6 years ago,[no_minires_images],5 stars,5
Nawri Gaming,"A very beautiful place to visit, lock the padlock along the Kumala Island bridge, and write the name of your loved one",4 reviews · 3 photos,8 years ago,[no_minires_images],5 stars,5
Neo Aprela,"Exciting..
It's fun to walk across the Mahakam River then go around Kumala Island.🤗 …",2 reviews,2 years ago,[no_minires_images],5 stars,5
adi darmawan,"The bridge is quite good, it's a shame it's not all finished, especially the fountain that we want to build",Local Guide · 21 reviews · 64 photos,8 years ago,[no_minires_images],3 stars,3
Dede nur,The bridge is a good photo spot,Local Guide · 240 reviews · 105 photos,6 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90CPHIaay93EamAgfvNLx0M4ucRQGAgps7-oa30Dbe0-iHQF-jYSSlhzm5vLEPzjO4XC656A8MVuW0gEHJYDcq9avtu-o0Q2A6DgZptZbcOe0m5YKVzRUzueL8L4XeGmgZNpgrkc=w600-h450-p'],5 stars,5
Lianawaty Charlie (Mei li),A healthy and fun tourist spot to spend on holidays & weekends with family and friends,Local Guide · 14 reviews · 25 photos,8 years ago,[no_minires_images],3 stars,3
rudi ansyah,Historical tourist spot,Local Guide · 8 reviews · 31 photos,5 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90Cxr1DdKZ-_cEzKzRmcYikKASWl7Xq-Ct6uMTYlGzma-Od9n8AKo_iG1gJdV_VkbCYhOWrjcxOepbKBT2IdBwA__U_UbpOYVpEFCZoiIPSxPiu0-n6lnfm-GXxDuITNeusGz6Cklw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DffpDAvGB_f0zxnLxp9sRkFbYqorijUsVGLQVBtE2t4SkhHjbMVGJJ3GnQ9erliMcqiWvVWKP6nKgok6qkNXANO4MRb4aQsjA1qZFRO99bhlXUju41Uh4Rh8zfjU1JtQsmxXpB=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B_Dwyg8NRuY8aFPLq5fwq87tMj94NWqyWfUw1vWl_Dg6oTIBO8rQICUYFhDXMdoWl3Q_5w7j_qu7TlHyWFLSoX4Ky4uCrHYdJiJXZbvRSBvZE-rafL4AAcp5ltgn2YOgLx5nx5rw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AN3ME_Jl91f0VEttUQehhE4gRbyZ8tTKm7mGYzIs2dm0uP_VLte85OfB4_3MqWu4Z9fuZN3iff1Tq2B9y-mYkEKtkLbMkFb1oS7AhhLA4lWuhtGnHt-H-kLd49h5BRQYL8CtUgww=w300-h225-p']",5 stars,5
Jul Haidir,"This bridge is also called the pore-pore bridge which means padlock, this is a connecting bridge from Tenggarong city to Kumala ISLAND, great for taking selfies...",Local Guide · 99 reviews · 121 photos,8 years ago,[no_minires_images],4 stars,4
Arief Rahman Hakim,One of the places you must visit when you are in Tenggarong 😁 …,Local Guide · 10 reviews · 81 photos,7 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90Dhr7-Mww-vxHBmgFQISfEZcgiyOH8C0FB9d6VfrWdS-p07jaw5IyDJS5Z37_7fkgYbT2dntf5xXC08KyLT-hSDWJl8kWLO-S6q7hzAc8pif0rEE4k-CfTZvhJLqYVwIQYC2Jdq=w600-h450-p'],3 stars,3
Muhammad Gufron,"A comfortable tourist spot for family and close relatives, clean place and good views",Local Guide · 14 reviews · 6 photos,6 years ago,[no_minires_images],5 stars,5
Her Susanti,Second time here.. Because with friends and family. Even though it was hot and had to walk across.. It felt fun.,Local Guide · 44 reviews · 145 photos,7 years ago,[no_minires_images],2 stars,2
sayf bsy (sayfbsy),"becomes a connecting bridge so that it is easier to get to Kumala Island, the yellow color makes it even more attractive.",Local Guide · 505 reviews · 898 photos,5 years ago,[no_minires_images],4 stars,4
Muraibatu 12,"I've been there but, when I used to ride the cable car I asked for help to have the cable car repaired, thank you♡♡♡",1 review,8 years ago,[no_minires_images],5 stars,5
Agus Tudahlina,Repo2 Bridge is a crossing point to Kumala Island and on the island now the recreational facilities are quite good...,"Local Guide · 230 reviews · 1,882 photos",Edited 6 years ago,[no_minires_images],5 stars,5
desi kurniar,"Nice place, comfortable, and no fear of collapse",Local Guide · 46 reviews · 145 photos,5 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90Ahu6o7iSHNKibmx3RISTvtX78ViwVXS_oowgo9UKkm3u_8ksSXWo4ftqebNEYgZ67TctL_MG0MQB_WqOxCHXWdzLVClpoIklLqq9S-z0pr0pcqsMZcaruK8271SFyIe5gBfjfxrQ=w600-h450-p'],5 stars,5
Pudjianto 79,Good... it would be better if there were lights around the bridge.,4 reviews · 1 photo,2 years ago,[no_minires_images],4 stars,4
Rory Januari,Tourist destinations of the king's city of Tenggarong,"Local Guide · 611 reviews · 1,895 photos",Edited 4 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DtESdw8IlJksd66YyRgeEWJ9XAHT-WvKX26zKhcOW99nuJJZ0_uXg_iOQEocw6VLKGuss-n6yafxDB6c5_1dm97bkJqgi6Wyvn60yBzHyPUT4N7sRif0eCopH2BhZhgXOTXoU=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90C41VlY984yfsUJ8b1ndK4oa88AQvtQVKnvFtMuDBC14xwzSTGRA5bk_UibTEGW7a0AX5K_bhmxhZ6aqJr5sosnkkCJ1mdoGWqhxx1WQJXq74-LLUxnSasla2X5D19L2pn6mAQh=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90ARweRue75om8Wer1-tL_PLoTbrB4HSju_SA_W80ScdfaVAYjRCjwJAFPLKbSFKk-c3PHWDFjiNjNAbdDFTbay_m-mJarSB3jA2-l_gRjXTRasfNrMOfppHoR9ujbsEUqGEplWo=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BFJ0V82ZCPpIuBIRUfoMRwPsIenApHVL7BxknwxeS65GDJZcuJSQ4zU0dRjVwgtbDDZYw2Xk3yVOxO11hNNqXA-EQBTiVt8uEvfJNslS40OfKeNxtkdjCe3LWeacm7TJkGNj4DSQ=w300-h225-p']",4 stars,4
Astian Dana Ahadda,One of the best tourist attractions in Kukar district. The best place for photo spots with couples,11 reviews · 6 photos,5 years ago,[no_minires_images],4 stars,4
R Puspita,"A good place for a holiday with the family, the facilities support the main thing, guaranteed to be relaxing...",Local Guide · 57 reviews · 24 photos,7 years ago,[no_minires_images],5 stars,5
Imam Pink,"It's quite entertaining, especially for our children. There's also one for adults. Increase the comfort and coolness. Tq",3 reviews,5 years ago,[no_minires_images],5 stars,5
Mas Pram,Comfortable to visit in the afternoon while enjoying the afternoon atmosphere on the riverbank and also buying snacks 😂 …,Local Guide · 33 reviews · 69 photos,7 years ago,[no_minires_images],4 stars,4
Auliya Muhammad,"Delicious fried rice in front of Kumala Island bridge, the taste is even better when eaten when hungry.",Local Guide · 37 reviews · 11 photos,5 years ago,[no_minires_images],3 stars,3
Panji Aswan,Fun Travel.,Local Guide · 19 reviews · 18 photos,8 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90D-ZEZKLQlLf54t1f7r9on1UXtRaHO4wmSMGvfp5q-xK9i327Ph0WZcJ2LO99rZmJ-XH0R6niIMTdLdOnnFmqzW0K0hP0JMk5qgkGU1AHF-_1-p09SJBmrDuAW29JZCe9cScb8P1A=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90A_u2yw9iYaDH_4zdFrAKhNoSbWIcbo2gL80VF1gs-nfOIxU1iwIySpJjZpD1capdzYiiSKiqEgUoyDVqcwU8yKOZhBI1Htpmu2uZaCGSsb8bOygseZPvRD8u7DpJe4iNy3U7g=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AwHbbPbCmg-d6oCbbUKaF3JGxmyWOU9lqwADpnM2Kqck8U_J1gLRHshft17AwdgUn6b3bP6rZk--yKJJ_gsARMnzjCsS9XA6y5AUSzFvKHlhWvYdzUsN_Q8ifDjqi4jj0iPTfg=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BSii07Tkm2wtn9-CH0TBYECReFwJj4WOSSJIsKfWvhaTlQ6xUUcFuq7wf-A6zJFk4324s7BwzzNRcLgUAWS9LVNs5J3eakt8bal1xmvp4VIQ4_gSDncFD-f97Sg-SOu0crld5K=w300-h225-p']",5 stars,5
Kumal Vlog,Tenggarong Kutai Kartanegara tourist attraction,Local Guide · 6 reviews · 43 photos,6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DC_1v65Ax49VNkgVH7JiQcWPaZCV2MD8ISpleDzmn7Zbqt8Gv8stSGoQpw4E8lPGS10Fia7WdZS0886DPw0FIQAhVRd5HOhsuvefgnXuZby8fXdnBa_WmH9uC_295ijLoXbe7w=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DoDgk13fRQkgHM0fDsIXRbtv4uEw7PQxoo87X2nIxfcGM075bOeo44Z30Kg656G5bcwj7QOKEa_a6MygO0JL3NvSq37gqlMC9cy44uUUMCSL_Qvj827ye-MLMW98ieQLCLpAo=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B0sB4YlhvV0nU8XYvkxkD2o_c9RGemXIQm_KAwYfrM0d6EP39ieSw6iNQNz9Qzk1MIZO6pyAHxvAM4xpoCTHT6qM849TgE2D4A9N4M45FzBQg0wZSQzq7gbX53IjuSMfG-0A-Cwg=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BU80ItfjO1j7GRS7yL0MVz6h_aC0Gj_paGiVlQHnABWGMtMI5xdBcVgFLPaAXdZOtyLOtd-RkpdvZzz3olPzw4M32TY1H9Px6DPpw0qkzQEHXbOaGvXhxCL80m148466h_PJ68=w300-h225-p']",5 stars,5
Maulina Sulchan,"The bridge is long...if it's hot, make sure you bring a hat and glasses...entrance tickets with e-money. Cool 👍 …","Local Guide · 631 reviews · 2,470 photos",7 years ago,[no_minires_images],5 stars,5
Khafidhotun Naimah,Connecting road to get to Kumala Island.,Local Guide · 80 reviews · 110 photos,7 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90D5wMX_BzwW3aedaQU1hjzD8S_gVOs4d3HVpnuhBtIH2efSAhs1esz9F_jEJY9iKtSNus63fTln_wCbj9KUFSHNlu5fccW8l9SPCn2SpmgRdvPUj6mMqArUjrVLkQrHBE9z8nOC=w600-h450-p'],5 stars,5
Pariz Anwar,The main pedestrian access to Kumala Island without having to cross by boat,Local Guide · 74 reviews · 18 photos,8 years ago,[no_minires_images],5 stars,5
Rahman Effandi,The crossing point to Kumala Island,Local Guide · 36 reviews · 90 photos,5 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CjWTkaEbEj7kKi4iE42Djia9jn-VDASakfcMwqyJ4xaJONh_xbcaJot3KfXIkX8FozHY4XynbcK_LnHNf5UKlcXYCEVAWEqPsk0SfvbwuFg7cgpaRadYbgaRDy7tH49zm4AURf=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AZ4m-isMKMxrD1nzSDJvpq9_5oNwyritChPAzNa85u7TeAlOkkAkugfNGgV7clGrXi1RYC1vED3-HGHc66bSmBh1o-5z4XgAlcOZUIz-sOrscL6AI6Nclpr76ILxyB3CMycd_SQA=w300-h450-p']",4 stars,4
Nadya Aqsha Tamarinda,"The bridge for access to cross to Kumala Island, good for pedestrians, cannot be used by vehicles",Local Guide · 45 reviews · 53 photos,5 years ago,[no_minires_images],4 stars,4
Denis J,Silent jogging here is comfortable during cfd,Local Guide · 204 reviews · 234 photos,Edited 6 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90DYQzM8rWYfpJREegIr9RF0shE3LMyJPMqVQsPRptwFXlhrLD-InMK1WBMJKB2qygVfwqOpOezSHQFuGljz6ebCt9CBqcVY3MR8DsJBE-gV9AG-3h3S7eGdLKI5vK4hMu-dnqpD=w600-h450-p'],3 stars,3
widodo translab,Enjoy the beauty of the banks of the Mahakam river,Local Guide · 120 reviews · 88 photos,7 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90AbRmtI0JHXB_dyZtmGX-2KO9nO54NkrnFNmwcTjoa8j2p4HfwH8cwq9vPVJwVIxOllmjKyGp6wsXRlzTLdBtSh_kUWVDxWi4XICzY_36s5rpwTpfHI1sFcMWbJVAEiZskyZ_0=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DQ6XDfzrGp9sHCfh0YEMp-yMmS6dFkb2SEmPxEot5ZF14D1omsduteSkwdJBRDf0gbrF1dkOKn_duvDoROIL5GDAumgtQsIIVq9HSOnnUIJXUflU6Q41npZ2dtiyvFAMKzXg=w300-h450-p']",5 stars,5
Konly Herdianto,"From the top of the Repo bridge, the beauty of SG, Mahakam.",8 reviews · 8 photos,4 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90BfAFDPzBRhlx5fsxx9XcE0M-2Rjwf6t_p6mQ8_RhiqLGkGJlau_ASOGsAGpT5kRlNf2HnUpG27owg7HWaWJ4PKEA9QGkf0aB0eZ0Nq2gxtOiL_ty01mjj0P9LYBAP1ifSF320EXg=w600-h450-p'],4 stars,4
Oom Didiet,"Cycling around the island... quite fun. Paving is mostly good, trees are shady...",Local Guide · 50 reviews · 188 photos,7 years ago,[no_minires_images],4 stars,4
Bang Junet,"A great place for photos especially at sunset, but it's too hot at midday.",Local Guide · 18 reviews · 39 photos,8 years ago,[no_minires_images],4 stars,4
Fitrio Agusta,The yellow bridge is nice...,Local Guide · 192 reviews · 571 photos,6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CtlTZp7nhGfA-5_5Hun8tQBYUjvCz8gZjGz0iam1DDnSy7RbRYYWKoRq23Xdc3F9ppmTSW-Kp3ratuILaCEZACl8s3FFK6utIFME4wLL4EnmvSyDJPwK9cRRCEQ_IUazj4n684=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Dx5h2cQq3C2N_jNtGAIRhRn-jhJRRORTj6SNPPtNWlKpPPx6LPtEO7sVp40Trj5GrmqDCG7etK0Y_1wLbY8rVhIbgrEir_oeELy-MJ_f-I-_ZAUXnCz3PMxLmfIhBkN6HHKe__=w300-h450-p']",5 stars,5
Arum Kusuma,What a great place!  Hopefully the building maintenance will be further improved,Local Guide · 59 reviews · 238 photos,4 years ago,[no_minires_images],4 stars,4
ardiansyah aulia rahman,It's nice to cross the Repo Repo bridge to Kumala Island without having to use a boat anymore.,4 reviews,6 years ago,[no_minires_images],5 stars,5
januar,"The bridge now looks poorly maintained, many of the irons are starting to rust.",Local Guide · 153 reviews · 41 photos,5 years ago,[no_minires_images],5 stars,5
Suci Fitriani,The view is good. This bridge is a connecting bridge to Kumala Island,Local Guide · 30 reviews · 3 photos,2 years ago,[no_minires_images],5 stars,5
Joni Kuswoyo,for those who want to go on a family outing....this is highly recommended...please try it...👍👍👍it will definitely be fun... …,Local Guide · 50 reviews · 29 photos,a year ago,[no_minires_images],5 stars,5
Bobby Sukardi,"It's quiet, and hasn't been managed optimally",Local Guide · 13 reviews · 42 photos,8 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90CmhmlYrX0v6BIxbLt17_qgsXvR5sFLxsSLGzRt_hPUwhMlFGL_g9Uga-tS_EuzlTDGOn0IfS1tMA02Krd86fcbKS20VwlXzi00Ox2FOtC2-pYlIOUeut1Itixfmx7BS42TqVt5=w600-h450-p'],2 stars,2
Om Ba Aja,"A place for recreation with the family and suitable for those who like jogging, cycling etc",Local Guide · 24 reviews · 5 photos,4 years ago,[no_minires_images],5 stars,5
Arjun Khan,"Went there with 6 school friends, it was really fun, cihuyy🚲 …",Local Guide · 33 reviews · 206 photos,a year ago,[no_minires_images],5 stars,5
Achmad Sugiarto Setiawan,"I've been there before, using a small canoe
So I want to go again after it was made easier with the Kumala Bridge",2 reviews · 3 photos,7 years ago,[no_minires_images],5 stars,5
